Subject,Course,Course,CourseGPA,StudentGPA,ACG,Course Degree,Prerequisite 1,Degree of Prereq 1,Prerequisite 1.5,Degree of Prereq 1.5,Prerequisite 2,Degree of Prereq 2,Prerequisite 2.5,Degree of Prereq 2.5,Prerequisite 3,Degree of Prereq 3,Difficulty Score,Offered In Fall,Offered In Spring,Offered In Summer
LSTU-L,201,LSTU-L 201,3.485,3.336,3.570,1,,0,,0,,0,,0,,0,1.93214238,TRUE,TRUE,FALSE
LSTU-L,205,LSTU-L 205,3.478,3.502,3.394,1,,0,,0,,0,,0,,0,2.451549593,TRUE,TRUE,TRUE
LSTU-L,210,LSTU-L 210,4,3.582,3.816,1,,0,,0,,0,,0,,0,1.205921798,FALSE,TRUE,FALSE
LSTU-L,290,LSTU-L 290,4,3.608,3.789,1,,0,,0,,0,,0,,0,1.287054224,TRUE,TRUE,TRUE
LSTU-L,314,LSTU-L 314,3.48,3.464,3.433,1,,0,,0,,0,,0,,0,2.335885489,TRUE,TRUE,FALSE
LSTU-L,315,LSTU-L 315,3.55,3.347,3.625,1,,0,,0,,0,,0,,0,1.770958403,FALSE,TRUE,FALSE
LSTU-L,320,LSTU-L 320,3.888,3.393,3.916,1,,0,,0,,0,,0,,0,0.9115833531,FALSE,TRUE,FALSE
LSTU-L,331,LSTU-L 331,3.494,3.438,3.473,1,,0,,0,,0,,0,,0,2.218230787,TRUE,FALSE,FALSE
LSTU-L,370,LSTU-L 370,3.6,3.456,3.560,1,,0,,0,,0,,0,,0,1.962364658,FALSE,TRUE,FALSE
LSTU-L,380,LSTU-L 380,3.429,3.414,3.432,1,,0,,0,,0,,0,,0,2.338156641,TRUE,FALSE,FALSE
LSTU-L,385,LSTU-L 385,3.867,3.485,3.792,1,,0,,0,,0,,0,,0,1.277323179,TRUE,TRUE,TRUE
LSTU-L,390,LSTU-L 390,3.776,3.466,3.723,1,,0,,0,,0,,0,,0,1.480703862,TRUE,TRUE,FALSE
LTAM-C,101,LTAM-C 101,3.401,3.423,3.395,1,,0,,0,,0,,0,,0,2.447253427,TRUE,FALSE,FALSE
LTAM-C,102,LTAM-C 102,3.438,3.463,3.393,1,,0,,0,,0,,0,,0,2.45523913,FALSE,TRUE,FALSE
LTAM-C,201,LTAM-C 201,3.418,3.432,3.403,1,,0,,0,,0,,0,,0,2.42358198,TRUE,FALSE,FALSE
LTAM-C,202,LTAM-C 202,3.477,3.404,3.491,1,,0,,0,,0,,0,,0,2.166238959,FALSE,TRUE,FALSE
LTAM-L,200,LTAM-L 200,3.418,3.462,3.374,1,,0,,0,,0,,0,,0,2.510592588,TRUE,FALSE,FALSE
LTAM-L,210,LTAM-L 210,3.567,3.674,3.318,1,,0,,0,,0,,0,,0,2.676082587,TRUE,FALSE,FALSE
LTAM-L,211,LTAM-L 211,3.252,3.49,3.184,1,,0,,0,,0,,0,,0,3.07000508,FALSE,TRUE,FALSE
LTAM-L,275,LTAM-L 275,3.438,3.497,3.360,1,,0,,0,,0,,0,,0,2.552556397,TRUE,FALSE,FALSE
MATH-D,116,MATH-D 116,3.657,3.421,3.653,1,,0,,0,,0,,0,,0,1.686930249,TRUE,TRUE,TRUE
MATH-D,117,MATH-D 117,3.573,3.464,3.525,1,,0,,0,,0,,0,,0,2.065204159,TRUE,TRUE,TRUE
MATH-E,449,MATH-E 449,3.521,3.441,3.497,1,,0,,0,,0,,0,,0,2.148053811,TRUE,FALSE,FALSE
MATH-J,10,MATH-J 10,4,3.685,3.709,1,,0,,0,,0,,0,,0,1.520615012,FALSE,FALSE,TRUE
MATH-J,111,MATH-J 111,3.394,3.25,3.569,1,,0,,0,,0,,0,,0,1.935737436,TRUE,TRUE,FALSE
MATH-J,112,MATH-J 112,3.378,3.412,3.383,1,,0,,0,,0,,0,,0,2.48292125,TRUE,TRUE,FALSE
MATH-J,113,MATH-J 113,3.95,3.446,3.917,1,,0,,0,,0,,0,,0,0.9078737751,TRUE,TRUE,FALSE
MATH-M,106,MATH-M 106,3.744,3.41,3.752,1,,0,,0,,0,,0,,0,1.39493563,TRUE,TRUE,TRUE
MATH-M,118,MATH-M 118,3.6,3.451,3.565,1,,0,,0,,0,,0,,0,1.947148428,TRUE,TRUE,TRUE
MATH-M,119,MATH-M 119,3.713,3.462,3.665,1,,0,,0,,0,,0,,0,1.651483746,TRUE,TRUE,TRUE
MATH-M,120,MATH-M 120,3.579,3.374,3.625,1,,0,,0,,0,,0,,0,1.769875441,TRUE,TRUE,FALSE
MATH-M,211,MATH-M 211,3.671,3.419,3.669,1,,0,,0,,0,,0,,0,1.639341633,TRUE,TRUE,TRUE
MATH-M,212,MATH-M 212,3.424,3.474,3.368,1,,0,,0,,0,,0,,0,2.527563012,TRUE,TRUE,FALSE
MATH-M,25,MATH-M 25,3.508,3.228,3.714,1,,0,,0,,0,,0,,0,1.50791822,TRUE,TRUE,FALSE
MATH-M,27,MATH-M 27,4,3.431,3.984,1,,0,,0,,0,,0,,0,0.7104215507,TRUE,TRUE,FALSE
MATH-M,301,MATH-M 301,3.7,3.529,3.583,1,,0,,0,,0,,0,,0,1.893917065,TRUE,TRUE,FALSE
MATH-M,303,MATH-M 303,3.585,3.52,3.480,1,,0,,0,,0,,0,,0,2.19627822,TRUE,TRUE,TRUE
MATH-M,311,MATH-M 311,3.7,3.464,3.650,1,,0,,0,,0,,0,,0,1.695564064,TRUE,TRUE,TRUE
MATH-M,312,MATH-M 312,3.85,3.411,3.857,1,,0,,0,,0,,0,,0,1.084868661,TRUE,TRUE,FALSE
MATH-M,321,MATH-M 321,3.818,3.36,3.883,1,,0,,0,,0,,0,,0,1.008160995,TRUE,FALSE,FALSE
MATH-M,343,MATH-M 343,3.888,3.423,3.882,1,,0,,0,,0,,0,,0,1.01283684,TRUE,TRUE,TRUE
MATH-M,344,MATH-M 344,3.888,3.395,3.914,1,,0,,0,,0,,0,,0,0.9183892576,FALSE,TRUE,FALSE
MATH-M,365,MATH-M 365,3.982,3.36,4.050,1,,0,,0,,0,,0,,0,0.5160559622,TRUE,TRUE,TRUE
MATH-M,371,MATH-M 371,3.871,3.338,3.963,1,,0,,0,,0,,0,,0,0.7725720662,FALSE,TRUE,FALSE
MATH-M,380,MATH-M 380,3.807,3.366,3.865,1,,0,,0,,0,,0,,0,1.061530675,TRUE,FALSE,FALSE
MATH-M,391,MATH-M 391,3.808,3.399,3.829,1,,0,,0,,0,,0,,0,1.169273935,FALSE,TRUE,FALSE
MATH-M,403,MATH-M 403,4,3.488,3.919,1,,0,,0,,0,,0,,0,0.9025054172,TRUE,FALSE,FALSE
MATH-M,405,MATH-M 405,3.882,3.491,3.800,1,,0,,0,,0,,0,,0,1.253230203,FALSE,TRUE,FALSE
MATH-M,413,MATH-M 413,3.232,3.254,3.394,1,,0,,0,,0,,0,,0,2.450618838,TRUE,FALSE,FALSE
MATH-M,415,MATH-M 415,3.379,3.2,3.609,1,,0,,0,,0,,0,,0,1.818483948,FALSE,TRUE,TRUE
MATH-M,420,MATH-M 420,3.3,2.898,3.891,1,,0,,0,,0,,0,,0,0.9838949467,FALSE,TRUE,FALSE
MATH-M,435,MATH-M 435,3.529,3.268,3.690,1,,0,,0,,0,,0,,0,1.577239618,FALSE,TRUE,FALSE
MATH-M,436,MATH-M 436,3.227,3.342,3.300,1,,0,,0,,0,,0,,0,2.729386537,TRUE,FALSE,FALSE
MATH-M,441,MATH-M 441,3.488,3.401,3.505,1,,0,,0,,0,,0,,0,2.124545701,TRUE,FALSE,FALSE
MATH-M,442,MATH-M 442,2.739,3.421,2.736,1,,0,,0,,0,,0,,0,4,FALSE,TRUE,FALSE
MATH-M,447,MATH-M 447,3.413,3.402,3.428,1,,0,,0,,0,,0,,0,2.34985477,TRUE,FALSE,FALSE
MATH-M,453,MATH-M 453,3.356,3.49,3.286,1,,0,,0,,0,,0,,0,2.769562731,FALSE,TRUE,FALSE
MATH-M,463,MATH-M 463,3.591,3.452,3.555,1,,0,,0,,0,,0,,0,1.976481228,TRUE,TRUE,TRUE
MATH-M,464,MATH-M 464,3.07,3.474,3.020,1,,0,,0,,0,,0,,0,3.55493255,FALSE,TRUE,FALSE
MATH-M,471,MATH-M 471,3.6,3.337,3.687,1,,0,,0,,0,,0,,0,1.587846604,TRUE,FALSE,FALSE
MATH-M,482,MATH-M 482,3.113,3.485,3.053,1,,0,,0,,0,,0,,0,3.458655327,FALSE,TRUE,FALSE
MATH-M,491,MATH-M 491,3.471,3.563,3.329,1,,0,,0,,0,,0,,0,2.642784934,TRUE,FALSE,FALSE
MATH-S,211,MATH-S 211,3.306,2.829,3.994,1,,0,,0,,0,,0,,0,0.6824944555,TRUE,FALSE,FALSE
MATH-S,212,MATH-S 212,3.967,2.51,5.401,1,,0,,0,,0,,0,,0,0,TRUE,TRUE,FALSE
MATH-S,303,MATH-S 303,3.638,3.246,3.830,1,,0,,0,,0,,0,,0,1.164893154,FALSE,TRUE,FALSE
MATH-S,311,MATH-S 311,2.95,2.74,3.679,1,,0,,0,,0,,0,,0,1.609734649,TRUE,FALSE,FALSE
MATH-S,312,MATH-S 312,3,3.266,3.139,1,,0,,0,,0,,0,,0,3.203597127,FALSE,TRUE,FALSE
MATH-S,343,MATH-S 343,3.733,3.088,4.131,1,,0,,0,,0,,0,,0,0.2765644313,TRUE,FALSE,FALSE
MATH-S,403,MATH-S 403,3.178,3.123,3.478,1,,0,,0,,0,,0,,0,2.204894809,TRUE,FALSE,FALSE
MATH-S,413,MATH-S 413,3.164,3.224,3.354,1,,0,,0,,0,,0,,0,2.57008742,TRUE,FALSE,FALSE
MATH-S,463,MATH-S 463,2.968,3.017,3.362,1,,0,,0,,0,,0,,0,2.546201567,TRUE,FALSE,FALSE
MATH-S,499,MATH-S 499,3.429,3.562,3.290,1,,0,,0,,0,,0,,0,2.758907494,TRUE,TRUE,FALSE
MATH-T,101,MATH-T 101,2.014,2.845,2.419,1,,0,,0,,0,,0,,0,4,FALSE,TRUE,FALSE
MATH-T,103,MATH-T 103,2.584,2.867,3.080,1,,0,,0,,0,,0,,0,3.377658014,FALSE,TRUE,FALSE
MATH-T,336,MATH-T 336,3.02,3.334,3.095,1,,0,,0,,0,,0,,0,3.33200312,TRUE,FALSE,FALSE
MATH-V,118,MATH-V 118,3.904,3.896,3.424,1,,0,,0,,0,,0,,0,2.36175175,TRUE,TRUE,FALSE
MATH-V,119,MATH-V 119,2.688,2.941,3.123,1,,0,,0,,0,,0,,0,3.249773066,TRUE,TRUE,FALSE
MATH-X,201,MATH-X 201,1.575,2.545,2.115,1,,0,,0,,0,,0,,0,4,TRUE,TRUE,FALSE
MIL-G,101,MIL-G 101,2.171,2.98,2.490,1,,0,,0,,0,,0,,0,4,TRUE,FALSE,FALSE
MIL-G,102,MIL-G 102,2.735,3.337,2.801,1,,0,,0,,0,,0,,0,4,FALSE,TRUE,FALSE
MIL-G,201,MIL-G 201,2.501,3.141,2.721,1,,0,,0,,0,,0,,0,4,TRUE,FALSE,FALSE
MIL-G,202,MIL-G 202,2.262,3.076,2.513,1,,0,,0,,0,,0,,0,4,FALSE,TRUE,FALSE
MIL-G,301,MIL-G 301,2.158,3.053,2.416,1,,0,,0,,0,,0,,0,4,TRUE,FALSE,FALSE
MIL-G,302,MIL-G 302,2.45,3.055,2.741,1,,0,,0,,0,,0,,0,4,FALSE,TRUE,FALSE
MIL-G,401,MIL-G 401,2.462,3.139,2.680,1,,0,,0,,0,,0,,0,4,TRUE,FALSE,FALSE
MIL-G,402,MIL-G 402,2.377,2.845,2.855,1,,0,,0,,0,,0,,0,4,FALSE,TRUE,FALSE
MLS-M,420,MLS-M 420,2.215,2.582,2.932,1,,0,,0,,0,,0,,0,3.815509994,TRUE,FALSE,FALSE
MLS-M,430,MLS-M 430,2.825,3.263,2.959,1,,0,,0,,0,,0,,0,3.735804775,FALSE,TRUE,FALSE
MLS-M,450,MLS-M 450,2.841,3.297,2.945,1,,0,,0,,0,,0,,0,3.776892072,TRUE,FALSE,FALSE
MSCH-A,300,MSCH-A 300,2.734,2.969,3.147,1,,0,,0,,0,,0,,0,3.180469038,TRUE,TRUE,TRUE
MSCH-A,305,MSCH-A 305,3.263,3.218,3.465,1,,0,,0,,0,,0,,0,2.241467112,TRUE,TRUE,FALSE
MSCH-A,310,MSCH-A 310,3.529,3.063,3.937,1,,0,,0,,0,,0,,0,0.8485715953,TRUE,TRUE,FALSE
MSCH-A,315,MSCH-A 315,2.764,3.352,2.818,1,,0,,0,,0,,0,,0,4,TRUE,TRUE,FALSE
MSCH-A,347,MSCH-A 347,3.261,3.328,3.349,1,,0,,0,,0,,0,,0,2.585430335,TRUE,TRUE,FALSE
MSCH-A,438,MSCH-A 438,3.424,3.362,3.480,1,,0,,0,,0,,0,,0,2.196525285,FALSE,TRUE,FALSE
MSCH-A,441,MSCH-A 441,3.06,3.31,3.159,1,,0,,0,,0,,0,,0,3.143946156,TRUE,TRUE,FALSE
MSCH-A,442,MSCH-A 442,3.052,3.321,3.141,1,,0,,0,,0,,0,,0,3.199105589,TRUE,TRUE,FALSE
MSCH-A,450,MSCH-A 450,2.714,3.234,2.868,1,,0,,0,,0,,0,,0,4,TRUE,TRUE,FALSE
MSCH-A,480,MSCH-A 480,2.846,3.385,2.873,1,,0,,0,,0,,0,,0,3.987854579,FALSE,TRUE,FALSE
MSCH-A,488,MSCH-A 488,3.305,3.154,3.581,1,,0,,0,,0,,0,,0,1.899764106,TRUE,TRUE,FALSE
MSCH-B,331,MSCH-B 331,2.878,3.332,2.952,1,,0,,0,,0,,0,,0,3.756192905,TRUE,TRUE,FALSE
MSCH-B,332,MSCH-B 332,2.862,3.459,2.828,1,,0,,0,,0,,0,,0,4,TRUE,TRUE,FALSE
MSCH-B,333,MSCH-B 333,3.257,3.204,3.474,1,,0,,0,,0,,0,,0,2.215677151,TRUE,TRUE,FALSE
MSCH-B,334,MSCH-B 334,3.118,3.128,3.406,1,,0,,0,,0,,0,,0,2.414686264,TRUE,FALSE,TRUE
MSCH-B,340,MSCH-B 340,3.622,3.65,3.391,1,,0,,0,,0,,0,,0,2.459796855,TRUE,FALSE,FALSE
MSCH-B,432,MSCH-B 432,2.841,3.321,2.923,1,,0,,0,,0,,0,,0,3.839675914,FALSE,TRUE,FALSE
MSCH-C,101,MSCH-C 101,3.683,3.85,3.269,1,,0,,0,,0,,0,,0,2.819784026,TRUE,TRUE,TRUE
MSCH-C,160,MSCH-C 160,3.621,3.406,3.633,1,,0,,0,,0,,0,,0,1.746029582,TRUE,FALSE,FALSE
MSCH-C,200,MSCH-C 200,3.368,3.292,3.496,1,,0,,0,,0,,0,,0,2.149695042,TRUE,FALSE,FALSE
MSCH-C,201,MSCH-C 201,2.909,3.341,2.975,1,,0,,0,,0,,0,,0,3.686102815,TRUE,FALSE,FALSE
MSCH-C,206,MSCH-C 206,2.743,3.416,2.744,1,,0,,0,,0,,0,,0,4,TRUE,TRUE,FALSE
MSCH-C,207,MSCH-C 207,3.717,3.554,3.574,1,,0,,0,,0,,0,,0,1.920048366,TRUE,TRUE,TRUE
MSCH-C,208,MSCH-C 208,3.36,3.563,3.223,1,,0,,0,,0,,0,,0,2.956879478,TRUE,TRUE,FALSE
MSCH-C,210,MSCH-C 210,3.7,3.473,3.641,1,,0,,0,,0,,0,,0,1.72347117,TRUE,TRUE,FALSE
MSCH-C,211,MSCH-C 211,3.564,3.569,3.413,1,,0,,0,,0,,0,,0,2.396578938,TRUE,TRUE,FALSE
MSCH-C,212,MSCH-C 212,3.618,3.551,3.482,1,,0,,0,,0,,0,,0,2.192225039,TRUE,TRUE,TRUE
MSCH-C,213,MSCH-C 213,3.882,3.762,3.526,1,,0,,0,,0,,0,,0,2.060854579,TRUE,TRUE,TRUE
MSCH-C,214,MSCH-C 214,3.813,3.738,3.486,1,,0,,0,,0,,0,,0,2.180163953,TRUE,TRUE,FALSE
MSCH-C,215,MSCH-C 215,3.343,3.442,3.319,1,,0,,0,,0,,0,,0,2.672440677,TRUE,TRUE,FALSE
MSCH-C,216,MSCH-C 216,3.771,3.786,3.404,1,,0,,0,,0,,0,,0,2.422399455,TRUE,TRUE,FALSE
MSCH-C,217,MSCH-C 217,3.925,3.822,3.509,1,,0,,0,,0,,0,,0,2.110747977,TRUE,TRUE,FALSE
MSCH-C,218,MSCH-C 218,3.1,3.61,2.935,1,,0,,0,,0,,0,,0,3.80680265,TRUE,TRUE,FALSE
MSCH-C,219,MSCH-C 219,3.633,3.689,3.365,1,,0,,0,,0,,0,,0,2.535504065,TRUE,TRUE,FALSE
MSCH-C,220,MSCH-C 220,3.567,3.763,3.239,1,,0,,0,,0,,0,,0,2.907594308,TRUE,TRUE,FALSE
MSCH-C,221,MSCH-C 221,3.156,3.536,3.050,1,,0,,0,,0,,0,,0,3.465943495,TRUE,TRUE,FALSE
MSCH-C,223,MSCH-C 223,3.914,3.928,3.405,1,,0,,0,,0,,0,,0,2.41838867,TRUE,TRUE,FALSE
MSCH-C,225,MSCH-C 225,3.717,3.776,3.364,1,,0,,0,,0,,0,,0,2.539987944,TRUE,TRUE,FALSE
MSCH-C,226,MSCH-C 226,3.9,3.851,3.461,1,,0,,0,,0,,0,,0,2.254169344,TRUE,TRUE,TRUE
MSCH-C,227,MSCH-C 227,3.443,3.761,3.128,1,,0,,0,,0,,0,,0,3.234920235,TRUE,TRUE,FALSE
MSCH-C,228,MSCH-C 228,3.74,3.803,3.361,1,,0,,0,,0,,0,,0,2.549473928,TRUE,TRUE,FALSE
MSCH-D,337,MSCH-D 337,4,3.788,3.609,1,,0,,0,,0,,0,,0,1.818194499,TRUE,TRUE,FALSE
MSCH-F,204,MSCH-F 204,3.967,3.589,3.777,1,,0,,0,,0,,0,,0,1.320583766,TRUE,TRUE,FALSE
MSCH-F,292,MSCH-F 292,4,3.878,3.525,1,,0,,0,,0,,0,,0,2.065274709,FALSE,TRUE,FALSE
MSCH-F,309,MSCH-F 309,3.8,3.725,3.486,1,,0,,0,,0,,0,,0,2.179457973,TRUE,FALSE,FALSE
MSCH-F,311,MSCH-F 311,4,3.919,3.488,1,,0,,0,,0,,0,,0,2.174070982,FALSE,TRUE,FALSE
MSCH-F,326,MSCH-F 326,4,3.893,3.511,1,,0,,0,,0,,0,,0,2.105344057,TRUE,TRUE,FALSE
MSCH-F,375,MSCH-F 375,4,3.923,3.484,1,,0,,0,,0,,0,,0,2.184563498,TRUE,FALSE,FALSE
MSCH-F,377,MSCH-F 377,4,3.773,3.623,1,,0,,0,,0,,0,,0,1.775868452,TRUE,FALSE,FALSE
MSCH-F,392,MSCH-F 392,4,3.925,3.483,1,,0,,0,,0,,0,,0,2.189801736,TRUE,TRUE,TRUE
MSCH-F,398,MSCH-F 398,4,3.92,3.487,1,,0,,0,,0,,0,,0,2.176696118,TRUE,TRUE,FALSE
MSCH-F,413,MSCH-F 413,4,3.849,3.551,1,,0,,0,,0,,0,,0,1.986921731,FALSE,TRUE,FALSE
MSCH-F,420,MSCH-F 420,3.8,3.896,3.333,1,,0,,0,,0,,0,,0,2.630885168,TRUE,TRUE,FALSE
MSCH-F,445,MSCH-F 445,4,3.851,3.550,1,,0,,0,,0,,0,,0,1.99236327,TRUE,FALSE,FALSE
MSCH-G,290,MSCH-G 290,4,3.805,3.592,1,,0,,0,,0,,0,,0,1.865760596,TRUE,TRUE,FALSE
MSCH-G,300,MSCH-G 300,4,3.731,3.664,1,,0,,0,,0,,0,,0,1.65554495,TRUE,TRUE,TRUE
MSCH-G,310,MSCH-G 310,4,3.897,3.508,1,,0,,0,,0,,0,,0,2.115977121,TRUE,TRUE,FALSE
MSCH-G,320,MSCH-G 320,3.071,3.242,3.237,1,,0,,0,,0,,0,,0,2.91423963,TRUE,TRUE,FALSE
MSCH-G,350,MSCH-G 350,3.486,3.731,3.193,1,,0,,0,,0,,0,,0,3.044509323,TRUE,FALSE,FALSE
MSCH-G,400,MSCH-G 400,3.536,3.752,3.221,1,,0,,0,,0,,0,,0,2.962876711,TRUE,FALSE,FALSE
MSCH-G,410,MSCH-G 410,3.679,3.717,3.382,1,,0,,0,,0,,0,,0,2.485527167,TRUE,FALSE,FALSE
MSCH-G,420,MSCH-G 420,2.77,3.369,2.810,1,,0,,0,,0,,0,,0,4,TRUE,FALSE,FALSE
MSCH-G,430,MSCH-G 430,3.075,3.755,2.798,1,,0,,0,,0,,0,,0,4,TRUE,FALSE,FALSE
MSCH-G,450,MSCH-G 450,3.92,3.684,3.636,1,,0,,0,,0,,0,,0,1.736583569,FALSE,TRUE,FALSE
MSCH-G,460,MSCH-G 460,2.889,3.586,2.753,1,,0,,0,,0,,0,,0,4,TRUE,FALSE,FALSE
MSCH-G,470,MSCH-G 470,3.667,3.752,3.340,1,,0,,0,,0,,0,,0,2.61086128,FALSE,TRUE,FALSE
MSCH-H,110,MSCH-H 110,4,3.352,4.078,1,,0,,0,,0,,0,,0,0.4333987019,TRUE,FALSE,FALSE
MSCH-H,225,MSCH-H 225,2.872,3.155,3.111,1,,0,,0,,0,,0,,0,3.286812161,FALSE,TRUE,FALSE
MSCH-H,300,MSCH-H 300,3.263,3.352,3.327,1,,0,,0,,0,,0,,0,2.650148688,TRUE,FALSE,FALSE
MSCH-H,410,MSCH-H 410,3.563,3.476,3.503,1,,0,,0,,0,,0,,0,2.130110472,TRUE,FALSE,FALSE
MSCH-H,451,MSCH-H 451,2.331,2.936,2.713,1,,0,,0,,0,,0,,0,4,TRUE,FALSE,FALSE
MSCH-H,462,MSCH-H 462,2.136,2.949,2.475,1,,0,,0,,0,,0,,0,4,FALSE,TRUE,FALSE
MSCH-J,170,MSCH-J 170,2.429,3.163,2.624,1,,0,,0,,0,,0,,0,4,TRUE,TRUE,FALSE
MSCH-J,261,MSCH-J 261,4,3.923,3.484,1,,0,,0,,0,,0,,0,2.184563498,FALSE,TRUE,FALSE
MSCH-J,300,MSCH-J 300,3.81,2.867,4.541,1,,0,,0,,0,,0,,0,0,TRUE,TRUE,FALSE
MSCH-J,303,MSCH-J 303,3.913,3.13,4.272,1,,0,,0,,0,,0,,0,0,TRUE,TRUE,FALSE
MSCH-J,341,MSCH-J 341,3.865,3.327,3.970,1,,0,,0,,0,,0,,0,0.7520973249,TRUE,TRUE,FALSE
MSCH-J,342,MSCH-J 342,3.953,3.205,4.215,1,,0,,0,,0,,0,,0,0.02942791684,TRUE,TRUE,FALSE
MSCH-J,343,MSCH-J 343,3.718,3.296,3.855,1,,0,,0,,0,,0,,0,1.091596279,TRUE,TRUE,FALSE
MSCH-J,344,MSCH-J 344,3.968,3.286,4.127,1,,0,,0,,0,,0,,0,0.2899322273,TRUE,TRUE,FALSE
MSCH-J,351,MSCH-J 351,3.35,3.344,3.423,1,,0,,0,,0,,0,,0,2.364364335,TRUE,TRUE,FALSE
MSCH-J,353,MSCH-J 353,3.338,3.131,3.643,1,,0,,0,,0,,0,,0,1.715892377,TRUE,TRUE,FALSE
MSCH-J,360,MSCH-J 360,3.336,3.581,3.184,1,,0,,0,,0,,0,,0,3.072241312,TRUE,TRUE,FALSE
MSCH-J,362,MSCH-J 362,4,3.597,3.800,1,,0,,0,,0,,0,,0,1.252872108,TRUE,TRUE,FALSE
MSCH-J,363,MSCH-J 363,3.67,3.498,3.585,1,,0,,0,,0,,0,,0,1.886705285,TRUE,TRUE,FALSE
MSCH-J,385,MSCH-J 385,3.136,3.155,3.397,1,,0,,0,,0,,0,,0,2.443170924,FALSE,TRUE,FALSE
MSCH-J,401,MSCH-J 401,3.483,3.128,3.805,1,,0,,0,,0,,0,,0,1.238220329,TRUE,FALSE,FALSE
MSCH-J,402,MSCH-J 402,3.393,3.188,3.637,1,,0,,0,,0,,0,,0,1.734135268,TRUE,FALSE,FALSE
MSCH-J,404,MSCH-J 404,3.531,3.139,3.844,1,,0,,0,,0,,0,,0,1.123389795,TRUE,FALSE,FALSE
MSCH-J,407,MSCH-J 407,3.463,3.173,3.730,1,,0,,0,,0,,0,,0,1.460984402,FALSE,TRUE,FALSE
MSCH-J,408,MSCH-J 408,3.954,2.978,4.537,1,,0,,0,,0,,0,,0,0,FALSE,TRUE,FALSE
MSCH-J,409,MSCH-J 409,3.809,3.187,4.084,1,,0,,0,,0,,0,,0,0.4147422138,TRUE,FALSE,FALSE
MSCH-J,410,MSCH-J 410,3.457,3.037,3.890,1,,0,,0,,0,,0,,0,0.9881494803,TRUE,TRUE,FALSE
MSCH-J,415,MSCH-J 415,3.276,3.122,3.586,1,,0,,0,,0,,0,,0,1.885128442,TRUE,FALSE,FALSE
MSCH-J,423,MSCH-J 423,4,3.312,4.127,1,,0,,0,,0,,0,,0,0.2880942633,TRUE,TRUE,FALSE
MSCH-J,448,MSCH-J 448,3.858,3.26,4.044,1,,0,,0,,0,,0,,0,0.53302891,TRUE,FALSE,FALSE
MSCH-J,450,MSCH-J 450,3.65,2.877,4.336,1,,0,,0,,0,,0,,0,0,TRUE,TRUE,FALSE
MSCH-J,460,MSCH-J 460,3.567,3.127,3.898,1,,0,,0,,0,,0,,0,0.9637952742,TRUE,TRUE,FALSE
MSCH-J,463,MSCH-J 463,3.359,3.113,3.687,1,,0,,0,,0,,0,,0,1.585727893,TRUE,TRUE,TRUE
MSCH-J,465,MSCH-J 465,3.539,3.019,4.006,1,,0,,0,,0,,0,,0,0.6458796302,TRUE,TRUE,FALSE
MSCH-J,470,MSCH-J 470,3.54,3.004,4.027,1,,0,,0,,0,,0,,0,0.5835084416,TRUE,FALSE,FALSE
MSCH-J,496,MSCH-J 496,3.505,3.261,3.673,1,,0,,0,,0,,0,,0,1.628070676,FALSE,FALSE,TRUE
MSCH-L,317,MSCH-L 317,3.108,3.044,3.489,1,,0,,0,,0,,0,,0,2.170477408,TRUE,FALSE,FALSE
MSCH-L,322,MSCH-L 322,2.569,3.018,2.909,1,,0,,0,,0,,0,,0,3.882416615,TRUE,TRUE,FALSE
MSCH-L,425,MSCH-L 425,3.042,3.014,3.449,1,,0,,0,,0,,0,,0,2.28879133,TRUE,FALSE,FALSE
MSCH-M,322,MSCH-M 322,3.366,2.98,3.860,1,,0,,0,,0,,0,,0,1.076511154,TRUE,TRUE,FALSE
MSCH-M,330,MSCH-M 330,3.447,2.953,3.989,1,,0,,0,,0,,0,,0,0.6958362912,TRUE,FALSE,FALSE
MSCH-M,411,MSCH-M 411,3.586,3.195,3.836,1,,0,,0,,0,,0,,0,1.148613508,TRUE,TRUE,FALSE
MSCH-M,413,MSCH-M 413,3.181,2.987,3.639,1,,0,,0,,0,,0,,0,1.727637625,TRUE,FALSE,FALSE
MSCH-M,446,MSCH-M 446,3.19,3.006,3.627,1,,0,,0,,0,,0,,0,1.765316612,FALSE,TRUE,FALSE
MSCH-M,453,MSCH-M 453,2.847,2.877,3.382,1,,0,,0,,0,,0,,0,2.487586248,FALSE,TRUE,FALSE
MSCH-P,331,MSCH-P 331,3.389,2.893,4.003,1,,0,,0,,0,,0,,0,0.6538862789,TRUE,TRUE,TRUE
MSCH-P,335,MSCH-P 335,3.353,2.985,3.839,1,,0,,0,,0,,0,,0,1.13949556,TRUE,FALSE,FALSE
MSCH-P,351,MSCH-P 351,3.682,3.257,3.863,1,,0,,0,,0,,0,,0,1.066852675,TRUE,TRUE,FALSE
MSCH-P,353,MSCH-P 353,3.177,3.037,3.575,1,,0,,0,,0,,0,,0,1.91768604,TRUE,TRUE,FALSE
MSCH-P,354,MSCH-P 354,3.089,3.127,3.376,1,,0,,0,,0,,0,,0,2.504974874,TRUE,TRUE,FALSE
MSCH-P,356,MSCH-P 356,3.278,3.084,3.632,1,,0,,0,,0,,0,,0,1.748233351,TRUE,TRUE,FALSE
MSCH-P,360,MSCH-P 360,3.281,2.917,3.844,1,,0,,0,,0,,0,,0,1.124345547,TRUE,TRUE,FALSE
